Name,Phone,Email,Join Date,Amount,Address,Zip,Note
Unknown,010-0136-8297,wk81wn@naver.com,2023-03-26,41.2267만원,Gwangju,714,NULL
Lee James,01044604538,qexsjc@naver.com,2023-11-24,690,060원,Jeju,37410,---
최.영.희,010-3050-0402,qpxu8l@test.co.kr,7/28/2024,약 415천원,Sejong,57609,---
최.영.희,010 4729 3631,1m7c3@test.co.kr,12/8/2022,529,988원,Incheon,65271,Note
박 민수!!,Phone: 0647-4377,s8eirk,2020-08-14,약 104천원,Incheon,2849,---
Unknown,+82 10-5207-9903,3hpn5fp@com,2024. 12. 18,약 977천원,Daejeon,15413,---
Unknown,Phone: 3170-9887,mjbzjh@gmail.com,2021. 9. 18,139120,Gwangju,43526,Note
 최.영.희 ,010 9146 8508,w79x6@test.co.kr,10/5/2022,970,988원,Incheon,5473,---
박 민수123,+82 10-0428-3616,eqg55@hanmail.net,2021-10-08,257480,서울,71709,Note
박 민수,010-8741-3460,ajddg@,2021. 5. 22,123337,Jeju,838,Note
박 민수,01023423375,pmfxhd@,5/19/2024,119177,Daejeon,9286,Note
Lee James123,010 4448 6532,jre8r7i@naver.com,2020-07-26,61.6012만원,Gwangju,24835,NULL
홍길동123,01031513122,72rmig@,2021. 1. 25,966,346원,Incheon,71247,Note
Lee James,010-8677-8576,s207ue@@com,2023. 6. 24,809490,Daejeon,33890,---
Unknown,01085169214,98j0px@hanmail.net,2022. 2. 23,약 671천원,Gwangju,851,---
N/A,010-2359-5982,50q61ik@@com,2023. 7. 15,974709,Daejeon,70248,---
Unknown,01051252509,763hdd@@naver.com,7/3/2023,297716,Daejeon,410,NULL
김철수123,01023847535,zunq69,2021-11-23,53.7868만원,Daejeon,50074,NULL
Unknown,01093352747,588j4@@com,4/4/2023,647169,Jeju,632,NULL
N/A123,010-5110-3536,gecual,2021-12-10,782361,대구,34,Note
김철수123,Phone: 5912-6329,gu8sg@,6/3/2020,354,254원,대구,85,NULL
Unknown,010 1241 7497,oh6brk@,2022. 7. 14,411,445원,Sejong,79,Note
 김철수 ,Phone: 1092-1874,ebu6o4@test.co.kr,2024-02-10,164131,부산,872,NULL
박 민수,+82 10-7174-1509,x8z5r@@test.co.kr,2023. 1. 7,707411,Incheon,10574,---
N/A!!,010 1060 7657,mbyx2@@com,2020. 6. 25,약 471천원,서울,52699,---
홍길동!!,010-1722-1268,dy7t6,2023. 11. 14,448326,부산,82075,NULL
 Unknown ,010-2232-5779,8y61z1@naver.com,2021. 7. 6,약 180천원,Incheon,941,NULL
홍길동,+82 10-7854-2240,hd37q@test.co.kr,11/10/2020,179,988원,Sejong,744,NULL
Lee James,010-2972-3308,nswmzc@hanmail.net,4/4/2023,198,754원,Daejeon,222,Note
박 민수,010 3285 9660,8o9ov@@,2020-01-02,398114,Incheon,298,NULL
홍길동,+82 10-2954-5491,sszjmf@hanmail.net,4/19/2022,73.9272만원,Gwangju,33286,NULL
김철수!!,010 7308 7781,fljyqp,2021-08-18,63.6686만원,Incheon,91244,Note
 Unknown ,01005109412,gsvaf6,1/6/2021,58,609원,Gwangju,779,---
 김철수 ,01088771328,cusa4x@gmail.com,6/1/2022,430817,부산,44169,NULL
Lee James,+82 10-4281-4913,jeuhfl,2024-06-24,3.1358만원,Incheon,94599,Note
Unknown,+82 10-5498-3224,oqioz0b@test.co.kr,2021. 2. 3,16.7935만원,Jeju,376,NULL
 홍길동 ,010 1715 7274,x17kf,3/8/2023,725,162원,대구,767,NULL
홍길동,Phone: 6902-8618,vbtny@,2023. 2. 14,261,184원,Incheon,56838,NULL
최.영.희,010-2003-4036,lm5uek,4/14/2022,159,926원,Sejong,28715,NULL
홍길동,+82 10-4063-6302,lzf6yf@hanmail.net,5/28/2020,3.9586만원,부산,9399,---
홍길동,010-2234-6498,w2hru5,2024. 6. 18,294,416원,Gwangju,54,NULL
최.영.희,01032018697,a6iqfu@naver.com,3/21/2020,589058,부산,323,---
홍길동123,010-2690-5675,977pv@@com,2020-06-01,61.6만원,Sejong,653,---
박 민수,01066228851,6utfx@test.co.kr,2022-07-09,428307,서울,51958,---
N/A,010 5451 7538,sdazle,2020. 5. 1,102,033원,Daejeon,67429,---
박 민수123,010 1213 7128,1qgcdm@com,2024. 3. 23,약 85천원,Daejeon,401,Note
Unknown,010 7443 2485,q6m82m@gmail.com,2021-11-23,25686,대구,46443,---
 Lee James ,010-2394-1629,gcq9f@naver.com,2024-08-16,11.8178만원,Incheon,44343,---
N/A,Phone: 2481-4188,fdh2pt,2021-07-15,914,378원,Incheon,330,NULL
Lee James,010-3032-5793,qmudfw@,10/27/2023,2.1615만원,서울,649,---
N/A,010 8529 6133,rckiq@com,2024. 7. 24,877463,Sejong,604,NULL
N/A,Phone: 4073-7165,u7bnq@,2020-07-21,13.8615만원,서울,302,---
김철수,010 1263 6023,6zpcnk,2021. 5. 19,13.6063만원,Incheon,886,Note
김철수,01082508654,0wn5i@hanmail.net,2020. 6. 20,58.3328만원,부산,402,Note
홍길동,010 7599 1129,y0o7vc@@gmail.com,2024-12-17,13,741원,Incheon,92694,---
최.영.희,01068571986,nuemw@test.co.kr,2022. 10. 23,442346,Jeju,863,Note
N/A!!,010-1828-8435,yj6rrv,2/13/2021,489,712원,서울,339,NULL
김철수,01025415101,wgc00p@hanmail.net,2020-04-10,217,097원,Incheon,71170,---
박 민수,Phone: 0250-4296,u6oazmf@@naver.com,2022-05-22,141,381원,서울,583,Note
 Unknown ,010-2343-9535,bb5zgd,6/28/2022,90.0412만원,Daejeon,316,---
 Unknown ,010 3326 6007,w7h8l5,11/10/2022,752243,Daejeon,84954,NULL
최.영.희,+82 10-5369-2099,00gk9,2023-03-16,597989,Daejeon,4750,NULL
N/A,01081962083,62h87d@hanmail.net,2020. 4. 19,67.718만원,대구,125,Note
Lee James,+82 10-0951-5055,vew7us,8/9/2021,약 735천원,Incheon,3847,NULL
홍길동123,+82 10-1347-2194,3o5rve@@hanmail.net,2022. 11. 27,779159,대구,65188,---
최.영.희,+82 10-4733-9466,4xn3b@test.co.kr,7/24/2021,75.8737만원,Jeju,773,Note
김철수,01019083984,8rpqh@com,1/18/2024,약 375천원,Incheon,22532,Note
Lee James,010-4162-2747,76rp7g@gmail.com,2021. 3. 2,829271,Daejeon,984,---
최.영.희123,010 9521 7745,6fup3@naver.com,2023. 3. 7,약 656천원,서울,502,NULL
Unknown,+82 10-7319-6623,mcrupn@@gmail.com,2022. 1. 8,560060,Jeju,23053,---
홍길동,01066260741,n1hmss,2022-06-07,38.4632만원,Daejeon,436,---
Lee James,010 9495 0629,ti41fj@naver.com,2/16/2024,약 926천원,Daejeon,324,NULL
최.영.희,01052248851,bzy1v4@com,2/15/2024,978552,Jeju,646,NULL
박 민수123,010-1971-2389,snkno6q@@gmail.com,6/22/2021,975456,Sejong,214,NULL
Lee James123,010-7286-3133,t589ij,2020. 3. 7,약 776천원,부산,64548,Note
Lee James,+82 10-0958-0844,k9owc@test.co.kr,2024-04-23,405,962원,Jeju,608,Note
김철수,010 4143 7668,7zapuo@hanmail.net,7/9/2023,905054,Daejeon,971,NULL
 김철수 ,01022472883,jet8g@naver.com,2021. 8. 7,871265,Sejong,421,Note
 홍길동 ,010-3562-3884,hqqzkf,9/23/2021,약 851천원,서울,540,NULL
홍길동,010 8003 2445,dicdo@,2022. 8. 25,830064,부산,91242,NULL
최.영.희123,010 1501 7219,jf1tr@hanmail.net,2024. 12. 6,399741,서울,83915,---
박 민수,+82 10-5622-3715,nj3j1@naver.com,2023. 1. 10,29.9464만원,서울,631,Note
Lee James,Phone: 5792-8661,np82ml@com,2021. 4. 2,441400,Jeju,37938,---
최.영.희,+82 10-5906-5368,e5q5xu@@test.co.kr,3/23/2022,13.038만원,대구,16421,Note
김철수123,01030571295,g3rvl@@test.co.kr,2022-11-10,28.6396만원,Incheon,52797,NULL
박 민수,010-0803-5826,h8y868@,2022-07-07,177,905원,Sejong,184,Note
김철수,Phone: 1044-2264,qibgsg,2020-11-21,838717,Daejeon,990,Note
박 민수,01069440689,ha3hpd,2022. 11. 4,703,123원,부산,195,Note
Lee James,+82 10-9005-0985,d3fifq@naver.com,2023. 7. 3,277,552원,대구,40925,NULL
김철수,Phone: 3270-3123,8pohy@naver.com,2/11/2021,83.5213만원,Gwangju,525,NULL
홍길동123,010 2413 2161,l3wyfa@com,2022-10-24,45.1675만원,Daejeon,954,NULL
 최.영.희 ,01005431625,vp27fx@@test.co.kr,2023-05-21,601450,대구,5,NULL
Unknown,010 0915 4662,tm720c@com,2020. 3. 3,47.2821만원,Gwangju,19510,---
 최.영.희 ,+82 10-0043-6779,nkiq6q@,2022. 8. 24,570,418원,대구,144,NULL
Lee James,010-9670-2781,ym5wn@@gmail.com,2023-06-14,663547,대구,451,Note
Lee James123,01002677036,su64is@naver.com,2022. 11. 7,335,820원,Daejeon,16316,NULL
 최.영.희 ,Phone: 3873-4905,feg2ia,2022. 11. 27,879,234원,Gwangju,994,Note
 홍길동 ,010 4034 0990,pr3wii@test.co.kr,9/26/2020,89.991만원,Gwangju,440,---
 박 민수 ,010 0415 4945,si6gej,2022. 12. 17,408,883원,Daejeon,0,Note
김철수123,Phone: 6141-9705,lfvdn@test.co.kr,2023-02-16,531993,Gwangju,607,NULL
최.영.희,010 9934 9345,pj8bge@hanmail.net,2020. 2. 10,865515,Sejong,188,Note
Lee James123,+82 10-1440-4101,eu8v6@@naver.com,11/8/2024,약 765천원,대구,516,---
Unknown,01073311382,e43uu,2021. 10. 17,92.8658만원,Jeju,216,---
Lee James!!,+82 10-8815-4202,c4l6hd@com,2021-09-28,382168,서울,67,---
N/A,01038271317,ymc8pp@test.co.kr,2020. 8. 24,533728,서울,21824,---
 박 민수 ,Phone: 1459-5447,lrg7xr@@,2023-12-23,791727,Incheon,329,Note
Unknown,Phone: 3217-9008,bn9axi@naver.com,2021. 11. 9,257,449원,서울,614,NULL
 김철수 ,01044843082,l0qq1l@gmail.com,2023-08-11,801,534원,Incheon,1762,---
Lee James123,+82 10-2335-4446,gweyeq@@naver.com,2023. 9. 2,63,969원,Daejeon,89444,Note
홍길동,010-4966-7071,7h45m9@test.co.kr,2023. 7. 5,8.7381만원,Daejeon,97003,NULL
N/A,01034578245,2nbrn@,12/1/2021,약 687천원,Daejeon,60051,NULL
N/A,010 7928 0387,pv7bbr@gmail.com,2021. 11. 18,598,182원,Sejong,40199,---
Unknown,+82 10-6084-8654,6e3tc@,2020-03-06,592448,Incheon,956,NULL
Lee James,+82 10-3405-8356,neaqxm@naver.com,2021. 3. 23,약 352천원,Gwangju,16352,Note
홍길동,01051618349,kkq8mm@test.co.kr,6/24/2020,716,868원,서울,49488,NULL
Unknown,010 2157 0575,s49vxf@,2023. 3. 5,49.6581만원,Incheon,67848,Note
 N/A ,Phone: 1865-9092,c8uzm@@hanmail.net,2022-11-26,279,525원,Daejeon,223,NULL
N/A,01011970295,warwrk@,1/19/2023,58.3455만원,Daejeon,16383,Note
김철수,01065238421,xcogme,3/20/2024,791,317원,Daejeon,430,---
김철수,Phone: 9675-3936,g4pcco@gmail.com,1/21/2024,352803,서울,14603,Note
홍길동,Phone: 2337-8142,61ppu6,6/12/2024,194,493원,Sejong,71599,---
김철수,01027667746,kzm6rm@com,2/27/2024,233622,Incheon,94836,NULL
최.영.희123,+82 10-3705-9850,3pixd@hanmail.net,2024-01-15,452315,Jeju,68807,Note
Lee James,+82 10-0970-6710,o2kto@test.co.kr,4/15/2022,36.7659만원,부산,5835,Note
Unknown,01054626709,4s9es@test.co.kr,2020-06-25,45497,부산,25080,Note
 박 민수 ,010 5419 8757,rhe3tl@,2020-12-23,286891,부산,75100,NULL
Lee James,01002429282,sj5m@naver.com,12/15/2024,441673,서울,26759,Note
Unknown,01003209435,wmp4is@test.co.kr,6/5/2024,798,481원,부산,9301,NULL
Unknown,Phone: 3756-9342,1famj@naver.com,3/24/2021,281097,Jeju,90755,---
최.영.희!!,Phone: 4664-6710,bsa6r8@gmail.com,4/25/2024,334182,Daejeon,33815,Note
 박 민수 ,010 5524 3590,my10rj@,9/5/2024,약 110천원,Incheon,745,NULL
 박 민수 ,Phone: 7489-0341,puuj5q@,9/10/2020,584,910원,부산,805,NULL
Lee James,010 4891 7720,5pojb@naver.com,2021-11-10,919,255원,Sejong,249,Note
홍길동,01045258219,x3jf7e@test.co.kr,2021. 1. 16,841072,부산,88,Note
박 민수123,010 8495 1624,o45io@naver.com,2020. 7. 5,531552,부산,5931,Note
 Unknown ,+82 10-3781-1934,ebgntm,12/20/2024,48.0798만원,대구,71714,NULL
최.영.희,010 7091 4108,henb8j@hanmail.net,2022-07-06,84.2605만원,부산,983,NULL
Lee James123,010-5177-7237,kaykud@naver.com,11/9/2023,210318,Daejeon,500,NULL
박 민수,Phone: 2563-3452,ccfsxy@,1/21/2023,74.9528만원,Incheon,690,Note
최.영.희,010-0367-8576,yqo0b,2022-11-12,455155,Incheon,162,---
Lee James123,010-1532-2072,lq3atu@@test.co.kr,2021-04-26,743,878원,Gwangju,344,NULL
홍길동,010 3150 3567,zbmy2x,2023. 12. 25,796,611원,Jeju,747,NULL
박 민수,010 4852 5100,p6pomq@gmail.com,2022-08-12,약 72천원,서울,242,Note
홍길동,010-7870-4312,0zbgum@naver.com,2021. 2. 18,90.4742만원,Jeju,791,Note
김철수!!,01013299969,9it2be@,11/14/2021,871729,대구,41286,NULL
Unknown,010 8159 2649,jy0ued@hanmail.net,8/25/2022,321,640원,부산,721,NULL
Unknown,010 5569 3776,sf1q75@naver.com,2024-08-02,914,315원,부산,34484,Note
최.영.희,010 5179 9199,i4bj8@com,2022. 2. 7,937,422원,Daejeon,693,NULL
Unknown,01066344471,cs179@,10/11/2020,117,213원,Gwangju,41,NULL
Lee James,+82 10-9925-8684,arxl4p@@com,8/18/2022,422434,Sejong,80932,---
김철수,010 7684 8888,zcvlar,1/13/2022,970196,Gwangju,22008,NULL
N/A,010-6259-7958,xwbgyk,10/9/2023,101,983원,Jeju,80431,---
홍길동,Phone: 6594-3654,m1jco@naver.com,1/8/2022,895407,부산,933,NULL
박 민수,+82 10-6682-6175,fg2e65@@,2020. 7. 14,577,193원,Gwangju,2,NULL
Unknown,Phone: 1337-0871,txtfz@,2020-11-27,약 12천원,Jeju,305,---
최.영.희123,010 4966 4028,sbev3n@,10/28/2022,96.3758만원,Incheon,33500,Note
Lee James,+82 10-8116-7102,vkmtu,7/10/2024,203,417원,Sejong,46709,Note
김철수,010 6709 4923,ict6ok,9/11/2023,476,577원,대구,293,---
 Unknown ,01066262456,2aqpij@@naver.com,4/13/2022,33.6906만원,부산,52077,NULL
N/A,010 8094 5973,1f6m3@com,6/19/2024,약 598천원,서울,49,NULL
 박 민수 ,01000424260,8ima2i,2020-08-26,47.3792만원,Jeju,30957,NULL
N/A,010-5448-1478,zo7dkk@hanmail.net,2023-12-11,140,711원,Daejeon,69546,NULL
Lee James,010 1147 5891,32761v@,2023. 2. 26,441534,Jeju,143,Note
최.영.희123,010-7503-4348,cw26xa@@test.co.kr,10/24/2022,523562,Jeju,135,Note
김철수,010 9156 4305,o0xn3k@,3/9/2023,306626,Daejeon,914,---
최.영.희,01006347667,kx7uxp@com,1/14/2020,532,314원,대구,308,Note
최.영.희123,+82 10-1830-3830,c8pu84@@hanmail.net,2020. 10. 23,556229,서울,304,NULL
Unknown,01066143062,e3dlsl,5/20/2022,710814,Sejong,63013,Note
박 민수,010 0184 5980,17a3fc@test.co.kr,8/22/2024,247002,서울,43830,NULL
김철수,Phone: 7613-8520,7z9rz@test.co.kr,2023. 1. 7,904502,Gwangju,916,Note
홍길동!!,01094388794,ozlov,2024. 3. 18,약 804천원,Gwangju,664,NULL
박 민수,+82 10-9587-6302,ay7zh4@gmail.com,2023. 5. 28,606759,서울,835,Note
박 민수123,010-9010-0421,9n2t4@naver.com,2024. 4. 21,340799,대구,10157,Note
박 민수,01083285256,80hjh,2022. 12. 28,889554,Daejeon,58335,---
Lee James,Phone: 7337-7107,hj04t,2023-10-05,73.943만원,부산,1000,NULL
N/A,01086468859,nby1g@gmail.com,2021. 7. 7,9.1476만원,대구,87679,Note
홍길동,010 2802 7779,a95qhj@@,2023. 9. 9,77.7475만원,대구,68186,Note
Unknown,010 2227 6858,ztc7b@hanmail.net,1/1/2022,422772,Incheon,22256,NULL
 홍길동 ,+82 10-1121-1771,2k7wsk,2024-10-02,69.746만원,Daejeon,41349,---
홍길동123,Phone: 2619-9520,5364ub@hanmail.net,2024-03-19,약 557천원,대구,742,Note
김철수!!,01094980887,blstks,2024-08-19,약 584천원,Jeju,28457,---
홍길동,010-2716-2490,lq9yb@com,8/28/2020,약 905천원,부산,698,Note
 김철수 ,+82 10-6248-0492,xv17jc@test.co.kr,2023. 10. 10,84.5878만원,Gwangju,96072,Note
Lee James123,010 4103 5586,3oqb5@hanmail.net,2023-04-13,약 81천원,Gwangju,3898,---
N/A,01081205745,m6fvx@gmail.com,2024. 1. 1,35.1034만원,부산,98,NULL
박 민수,010-1561-6335,224epm@naver.com,4/27/2020,약 442천원,Sejong,366,---
 Unknown ,010-1647-5962,exuwr9@@test.co.kr,2024-02-15,약 467천원,부산,608,Note
최.영.희123,+82 10-9956-7167,qtxhv8@@test.co.kr,2024-01-24,538211,Daejeon,24247,Note
김철수,Phone: 5141-6557,ytekq8@,7/6/2024,344,823원,Jeju,29105,Note
홍길동!!,01001972355,6wls5@com,4/18/2023,21,025원,Jeju,116,Note
 박 민수 ,Phone: 4684-7111,w8wb2s@com,2020. 9. 16,682,818원,Incheon,298,NULL
홍길동123,01005132549,3s684h@test.co.kr,2024. 9. 12,186205,대구,384,Note
김철수,010 1041 1949,fydsx4@@test.co.kr,4/14/2020,약 153천원,서울,640,Note
Lee James123,010-8181-7140,c8q8t@gmail.com,9/3/2021,20.9432만원,부산,979,---
김철수,010 3726 2869,80lvep@test.co.kr,2021. 3. 7,90.1039만원,Incheon,33487,---
N/A,010-0022-0435,tcvrbo@hanmail.net,2021. 2. 22,90.2242만원,부산,665,NULL
 박 민수 ,01046366831,gf26ji@@gmail.com,2021. 3. 27,129,699원,Jeju,475,---
 박 민수 ,+82 10-3281-7905,9elt0m@hanmail.net,2024-02-28,86.3959만원,Daejeon,859,Note
N/A123,01036438200,pgtrms@,2023. 7. 25,980,343원,부산,404,NULL
 N/A ,010 9163 4443,jqdt1j,2/14/2021,약 226천원,Daejeon,4987,Note
홍길동,+82 10-3652-9999,s763gi@@hanmail.net,2023. 1. 1,13917,Daejeon,719,Note
Unknown,Phone: 7489-2129,q1v44@@naver.com,2022-04-25,약 273천원,Daejeon,6679,Note
Lee James,010 8878 4204,92x62j@gmail.com,2024. 9. 26,209,928원,Gwangju,58872,---
 김철수 ,Phone: 7535-3324,c0io6@com,4/14/2022,약 508천원,대구,806,NULL
Unknown,01096964568,320t3@com,2023-10-20,523,828원,부산,383,---
박 민수!!,010 7942 7045,zquuvf@@naver.com,5/5/2022,221,288원,Incheon,745,---
박 민수!!,01077529111,p3bluh,2024-09-18,89501,Daejeon,285,NULL
김철수,+82 10-9739-1499,iteo8g@naver.com,3/14/2021,48,753원,Sejong,95425,---
 김철수 ,Phone: 0145-0465,umq6wu,2021. 1. 2,69,677원,Daejeon,774,---
홍길동,+82 10-5574-9330,othj3@test.co.kr,2023-08-24,168238,부산,356,---
 박 민수 ,+82 10-5518-8686,vvqyyi@naver.com,2022-04-09,600,540원,부산,45711,Note
Lee James123,010 6701 4931,n9flgj@@gmail.com,4/19/2022,433035,Sejong,77747,Note
 박 민수 ,01039371921,0ht3aa,3/21/2023,약 18천원,Daejeon,76556,Note
박 민수123,+82 10-9543-5321,f097@@gmail.com,2022-12-24,22.5581만원,대구,607,Note
김철수,01005259008,umhs9@@com,1/5/2022,약 307천원,Daejeon,200,Note
김철수,010 8125 7729,81ofpi@gmail.com,2/7/2021,115122,Jeju,27409,---
 김철수 ,Phone: 7872-6433,qe7hk@gmail.com,9/6/2024,691592,Daejeon,16564,---
김철수123,Phone: 7768-5452,34ql3q@@com,2020. 2. 18,약 864천원,Jeju,509,Note
Lee James,01057149211,pwr0se@@naver.com,7/17/2021,427,320원,Gwangju,62,Note
Lee James,010-9047-0964,2wuao@gmail.com,2020. 6. 4,약 521천원,부산,37125,Note
최.영.희!!,01080053045,lx8yzk@test.co.kr,2024-04-08,595214,Gwangju,85402,Note
 Unknown ,010 2453 6075,arnf5@gmail.com,10/15/2023,692514,Incheon,48176,---
홍길동!!,010 6741 1749,r5vhxr@,3/21/2021,412,852원,Daejeon,340,NULL
최.영.희,010 1195 7042,oiskkg@com,5/25/2020,약 221천원,서울,298,---
 Unknown ,010-7920-1654,2vmtak@@hanmail.net,6/12/2020,141,308원,Incheon,88,Note
N/A,+82 10-3150-2643,56lgt@hanmail.net,5/26/2024,63,253원,Daejeon,262,NULL
Lee James!!,01003284571,fvpz9q@naver.com,9/10/2021,약 289천원,Incheon,71,NULL
Lee James,Phone: 2504-8771,jxiba6@test.co.kr,2023-07-28,818,933원,Daejeon,76761,NULL
홍길동123,010 8049 8985,ozaj4r@naver.com,4/22/2022,433841,대구,5533,Note
 Unknown ,Phone: 1489-6602,ducr2w@,2024. 3. 10,약 288천원,Incheon,48490,NULL
홍길동,01072014615,k5193@test.co.kr,2023. 5. 13,28469,서울,39666,NULL
 홍길동 ,01078086498,de2079,2024-04-23,653253,Gwangju,25691,---
Lee James,01019126209,2zkk7p@test.co.kr,2023. 1. 9,154,772원,Incheon,74152,NULL
N/A123,01067771903,mgzyyh@naver.com,2023-07-28,506075,Daejeon,51593,---
Lee James123,010 4592 4738,cw3az,2023. 3. 24,467,750원,대구,12971,Note
N/A,Phone: 4299-3413,52t15g@hanmail.net,11/16/2020,363044,Gwangju,81282,Note
박 민수,01007074645,38mw1x,2023. 8. 21,864904,Sejong,73731,Note
 박 민수 ,Phone: 1410-2179,bxfzzg@,2020. 12. 14,149,548원,Incheon,62834,---
김철수,01085450664,mb917f@naver.com,7/9/2020,377162,Jeju,814,Note
 Unknown ,+82 10-5378-9526,2segrd@,2023. 3. 7,65,684원,Sejong,146,Note
N/A!!,010 6280 8293,h760qg@gmail.com,3/14/2024,41.5212만원,부산,995,Note
Lee James,010-4341-1829,fu6t3a,2021. 4. 17,82.5852만원,Gwangju,91522,NULL
Lee James,010-0328-8063,i6szkj@gmail.com,5/27/2021,40,456원,Gwangju,454,Note
Lee James123,01056579185,duog0c@hanmail.net,10/28/2020,약 467천원,Gwangju,22298,---
홍길동!!,Phone: 9067-6750,k9vpbm,2020. 11. 2,869313,Gwangju,480,Note
N/A,01096000483,teucwh@test.co.kr,2021-04-16,49.8373만원,대구,19424,Note
Lee James123,01045646515,n5p618,2/2/2024,137,355원,대구,40464,NULL
홍길동!!,01012438295,cfqe9n@hanmail.net,8/24/2020,약 939천원,Jeju,474,NULL
 홍길동 ,010 7509 1595,9w56bf@@hanmail.net,9/28/2024,약 607천원,Sejong,98627,NULL
Lee James,010-5062-0455,z6erl7@hanmail.net,9/24/2022,800393,Incheon,26170,Note
최.영.희123,Phone: 6409-5129,8c3rb,2021-12-27,511824,Daejeon,94089,NULL
김철수!!,010-3227-3934,1ea8c@,7/1/2023,약 344천원,서울,65,NULL
최.영.희,Phone: 1524-1684,sxr2y9,2021. 1. 6,984611,서울,40340,---
N/A,01066572792,x16he@hanmail.net,10/6/2022,60.568만원,Sejong,561,Note
김철수,01055166204,62jjim,2021-07-10,121193,Jeju,175,Note
박 민수,+82 10-1325-4961,mhoqg7,2022-12-23,약 788천원,서울,332,NULL
박 민수!!,01082395047,ls33g7,2022. 7. 8,821,720원,Daejeon,192,---
N/A,01079212704,x65ckn@gmail.com,2024. 3. 26,567,391원,Incheon,57692,Note
Lee James!!,010-4382-0063,8f6fb@@test.co.kr,6/10/2020,812,749원,Jeju,976,NULL
김철수,Phone: 1656-7480,043njb@,2024. 1. 23,951361,Sejong,50658,---
 홍길동 ,010 0872 2131,yn8lmu@hanmail.net,2020-07-05,790028,부산,86252,Note
홍길동,010 4173 3933,8pr5ek@@test.co.kr,8/27/2022,225370,Sejong,477,Note
홍길동,010 0628 1593,6smm16@@hanmail.net,2020-03-02,약 8천원,대구,36500,---
박 민수,01095745785,a6bwlnl@,5/10/2022,약 146천원,Incheon,409,NULL
 Unknown ,010 8962 5308,7rqm53@naver.com,2021-01-06,131,565원,Sejong,429,NULL
박 민수123,01053194090,jizt9h,2021. 7. 10,4.4843만원,Gwangju,9831,---
홍길동,01025100654,7hhmml@test.co.kr,2020. 2. 26,857100,Incheon,9012,---
 Unknown ,01065610097,qnqp4mb@,2023. 3. 1,854,595원,Jeju,358,Note
박 민수!!,01085090016,738cpi@test.co.kr,2023-09-17,646,210원,Incheon,75958,NULL
김철수123,010 8924 9392,q0ttr9@,2023-09-17,377,829원,Daejeon,80929,---
Unknown,01031759412,9pq6sv,2024-08-09,132,045원,Incheon,766,NULL
 Lee James ,01057332181,zivct@hanmail.net,2020. 2. 27,519983,대구,15,---
 홍길동 ,+82 10-8406-9625,mfug19@@,2020. 8. 28,약 342천원,Gwangju,3226,NULL
최.영.희,01026657074,jav8md@,2021-05-08,829793,Sejong,12585,---
 Lee James ,+82 10-9995-5988,clr5oe,2021-01-21,59.8457만원,서울,947,Note
홍길동123,Phone: 7925-6167,e7sxy,5/9/2021,31.4387만원,Gwangju,920,Note
박 민수123,Phone: 0000-1085,smgdj,2023. 11. 17,25.2721만원,Jeju,6491,Note
박 민수123,+82 10-1790-0991,1t72v,7/4/2020,604,978원,Incheon,7823,NULL
김철수,010 1453 3019,5nsc6,11/17/2020,약 895천원,Jeju,30,Note
N/A,01060452035,5i4ghl@gmail.com,2022-12-27,11.2194만원,Jeju,359,Note
 Unknown ,010-4272-8497,me0o5q@com,2/19/2022,7,566원,Gwangju,66258,NULL
박 민수,+82 10-4363-2622,na5s5u@@,2023-08-14,약 704천원,대구,76605,Note
박 민수123,010-7269-3886,eqd1c@naver.com,2020-11-01,842536,Jeju,64270,NULL
홍길동,010 6938 5681,a4o7je,3/13/2024,709,300원,부산,18164,Note
Lee James123,010 6346 7801,60tsxb@gmail.com,11/26/2022,약 942천원,대구,39611,Note
홍길동,+82 10-5035-8870,1pglmd@hanmail.net,7/6/2021,약 878천원,Jeju,17123,NULL
 Unknown ,010-2288-6338,zx307@hanmail.net,2022. 7. 22,788322,부산,67207,---
 Lee James ,010-7414-9737,egd15o,2023-12-20,734,352원,Incheon,38991,NULL
김철수!!,010-5853-6283,2va7te@gmail.com,6/11/2023,444370,Jeju,777,NULL
Unknown,010-0483-6059,hyfvbs@hanmail.net,2021. 4. 18,420,026원,Incheon,735,---
 Unknown ,010 4125 7679,5jza7j@naver.com,2023-08-24,114140,대구,681,Note
